Date,Campaign_ID,Campaign_Name,Campaign_Type,Channel,Age_Group,Gender,Device,Country,Customer_Segment,Impressions,Clicks,CTR,Spend_USD,CPC_USD,Conversions,Conversion_Rate,CPA_USD,Revenue_USD,ROAS
2024-11-19,CMP-017,Holiday Gift Guide,Consideration,Email Marketing,35-44,Female,Mobile,United States,Returning Customer,182128,3684,0.0202,444.62,0.12,151,0.041,2.94,9492.59,21.35
2024-11-19,CMP-017,Holiday Gift Guide,Consideration,Google Display,25-34,Male,Mobile,United Kingdom,Returning Customer,63754,349,0.0055,207.53,0.59,4,0.0115,51.88,201.01,0.97
2024-11-19,CMP-017,Holiday Gift Guide,Consideration,Google Display,25-34,Female,Mobile,United States,Returning Customer,225362,1234,0.0055,733.59,0.59,14,0.0113,52.4,802.26,1.09
2024-11-19,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,35-44,Female,Desktop,Australia,New Customer,11400,197,0.0173,286.77,1.46,3,0.0152,95.59,225.06,0.78
2024-11-19,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,45-54,Male,Mobile,United States,New Customer,7561,131,0.0173,190.2,1.45,2,0.0153,95.1,139.32,0.73
2024-11-19,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,25-34,Male,Desktop,Canada,Returning Customer,17172,172,0.01,117.83,0.69,3,0.0174,39.28,160.47,1.36
2024-11-19,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,45-54,Male,Desktop,United States,New Customer,9754,98,0.01,66.93,0.68,2,0.0204,33.47,120.84,1.81
2024-11-19,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,18-24,Female,Mobile,Australia,New Customer,6458,65,0.0101,44.31,0.68,1,0.0154,44.31,72.8,1.64
2024-11-19,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,25-34,Male,Mobile,United States,Returning Customer,55621,1590,0.0286,209.25,0.13,68,0.0428,3.08,5778.5,27.62
2024-11-19,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,25-34,Male,Mobile,Germany,Returning Customer,49583,1418,0.0286,186.54,0.13,61,0.043,3.06,6551.86,35.12
2024-11-19,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Female,Mobile,United States,Returning Customer,9702,100,0.0103,77.24,0.77,2,0.02,38.62,297.74,3.85
2024-11-19,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Male,Mobile,United States,Returning Customer,13916,144,0.0103,110.79,0.77,3,0.0208,36.93,419.81,3.79
2024-11-19,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Male,Mobile,United States,Returning Customer,33934,159,0.0047,103.58,0.65,0,0.0,0.0,15.54,0.15
2024-11-19,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,45-54,Female,Desktop,United Kingdom,Returning Customer,51302,240,0.0047,156.6,0.65,0,0.0,0.0,28.51,0.18
2024-11-19,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Female,Mobile,United States,Returning Customer,41998,197,0.0047,128.2,0.65,0,0.0,0.0,25.31,0.2
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,45-54,Female,Mobile,France,Returning Customer,59495,1466,0.0246,194.09,0.13,94,0.0641,2.06,9927.77,51.15
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,25-34,Male,Mobile,United States,Returning Customer,112022,2761,0.0246,365.45,0.13,176,0.0637,2.08,11257.53,30.8
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,55-64,Female,Mobile,France,Returning Customer,4014,55,0.0137,61.68,1.12,1,0.0182,61.68,67.64,1.1
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,55-64,Male,Mobile,United Kingdom,New Customer,5924,80,0.0135,91.03,1.14,1,0.0125,91.03,86.31,0.95
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,18-24,Female,Mobile,Australia,New Customer,1835,87,0.0474,194.3,2.23,4,0.046,48.58,405.91,2.09
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,45-54,Female,Desktop,United States,New Customer,1007,48,0.0477,106.64,2.22,2,0.0417,53.32,190.76,1.79
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,25-34,Male,Desktop,United Kingdom,New Customer,1450,68,0.0469,153.5,2.26,3,0.0441,51.17,253.79,1.65
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,45-54,Female,Desktop,United States,New Customer,12052,160,0.0133,192.01,1.2,3,0.0188,64.0,219.81,1.14
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,18-24,Male,Mobile,United States,New Customer,6853,91,0.0133,109.18,1.2,2,0.022,54.59,133.26,1.22
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,TikTok Ads,35-44,Male,Desktop,United States,Returning Customer,86688,1194,0.0138,914.46,0.77,14,0.0117,65.32,821.48,0.9
2024-11-20,CMP-016,Black Friday / Cyber Monday,Conversion,TikTok Ads,25-34,Male,Desktop,Germany,New Customer,142844,1967,0.0138,1506.86,0.77,24,0.0122,62.79,1958.89,1.3
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Email Marketing,45-54,Female,Desktop,United States,New Customer,108907,2797,0.0257,400.77,0.14,126,0.045,3.18,8462.2,21.11
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Email Marketing,45-54,Female,Desktop,Canada,New Customer,91505,2350,0.0257,336.73,0.14,106,0.0451,3.18,6649.79,19.75
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Email Marketing,18-24,Female,Mobile,United States,Returning Customer,19605,503,0.0257,72.15,0.14,23,0.0457,3.14,1435.57,19.9
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Google Display,45-54,Female,Mobile,United States,New Customer,20451,78,0.0038,41.61,0.53,1,0.0128,41.61,45.66,1.1
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Google Display,35-44,Male,Mobile,United States,New Customer,20150,77,0.0038,40.99,0.53,1,0.013,40.99,82.87,2.02
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Google Display,18-24,Male,Desktop,Germany,New Customer,16906,64,0.0038,34.39,0.54,1,0.0156,34.39,43.09,1.25
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,65+,Female,Mobile,United States,Returning Customer,19499,310,0.0159,304.27,0.98,6,0.0194,50.71,390.51,1.28
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,35-44,Male,Desktop,Germany,New Customer,7755,123,0.0159,121.01,0.98,2,0.0163,60.5,183.17,1.51
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,35-44,Male,Mobile,Germany,New Customer,22448,356,0.0159,350.28,0.98,7,0.0197,50.04,431.21,1.23
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,35-44,Female,Desktop,United States,Returning Customer,68163,868,0.0127,362.49,0.42,14,0.0161,25.89,1299.01,3.58
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,35-44,Male,Desktop,Germany,New Customer,90053,1146,0.0127,478.9,0.42,19,0.0166,25.21,926.26,1.93
2024-11-20,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,25-34,Female,Desktop,United Kingdom,New Customer,78394,998,0.0127,416.9,0.42,17,0.017,24.52,1155.51,2.77
2024-11-20,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,35-44,Male,Desktop,Canada,Returning Customer,34625,907,0.0262,181.66,0.2,41,0.0452,4.43,3430.67,18.89
2024-11-20,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,45-54,Male,Mobile,United States,Returning Customer,32296,846,0.0262,169.45,0.2,38,0.0449,4.46,3269.93,19.3
2024-11-20,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,18-24,Female,Mobile,United States,Returning Customer,37378,980,0.0262,196.11,0.2,44,0.0449,4.46,6182.68,31.53
2024-11-20,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Female,Mobile,Australia,New Customer,6272,55,0.0088,91.76,1.67,1,0.0182,91.76,137.05,1.49
2024-11-20,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,25-34,Female,Mobile,United States,Returning Customer,5893,52,0.0088,86.22,1.66,1,0.0192,86.22,106.04,1.23
2024-11-20,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,25-34,Female,Desktop,United States,Returning Customer,16284,77,0.0047,53.72,0.7,1,0.013,53.72,78.71,1.47
2024-11-20,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,45-54,Female,Mobile,United States,New Customer,28599,134,0.0047,94.34,0.7,1,0.0075,94.34,109.88,1.16
2024-11-20,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,18-24,Female,Tablet,United States,Returning Customer,17739,83,0.0047,58.52,0.71,1,0.012,58.52,94.92,1.62
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,18-24,Male,Desktop,United States,Returning Customer,51709,1684,0.0326,206.45,0.12,73,0.0433,2.83,5817.0,28.18
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,18-24,Male,Tablet,Australia,New Customer,58365,1901,0.0326,233.03,0.12,82,0.0431,2.84,5361.51,23.01
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,45-54,Male,Mobile,United Kingdom,Returning Customer,18529,391,0.0211,517.8,1.32,7,0.0179,73.97,485.38,0.94
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,55-64,Female,Desktop,United Kingdom,New Customer,9853,208,0.0211,275.35,1.32,4,0.0192,68.84,467.26,1.7
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,25-34,Male,Mobile,United Kingdom,Returning Customer,2926,95,0.0325,157.93,1.66,4,0.0421,39.48,290.61,1.84
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,35-44,Female,Desktop,United States,Returning Customer,5808,188,0.0324,313.48,1.67,8,0.0426,39.18,383.82,1.22
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,35-44,Male,Mobile,United States,New Customer,2423,78,0.0322,130.77,1.68,3,0.0385,43.59,260.91,2.0
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,55-64,Female,Mobile,United States,Returning Customer,61247,373,0.0061,356.06,0.95,5,0.0134,71.21,430.01,1.21
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,65+,Male,Desktop,Canada,New Customer,189578,1155,0.0061,1102.12,0.95,17,0.0147,64.83,811.19,0.74
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,18-24,Male,Desktop,United Kingdom,Returning Customer,54394,331,0.0061,316.22,0.96,5,0.0151,63.24,379.12,1.2
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,TikTok Ads,35-44,Female,Mobile,United States,New Customer,12640,174,0.0138,176.09,1.01,3,0.0172,58.7,312.53,1.77
2024-11-21,CMP-016,Black Friday / Cyber Monday,Conversion,TikTok Ads,45-54,Female,Mobile,Canada,New Customer,16424,227,0.0138,228.81,1.01,3,0.0132,76.27,267.12,1.17
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,Email Marketing,35-44,Male,Desktop,United States,Returning Customer,50513,1574,0.0312,187.95,0.12,32,0.0203,5.87,1823.04,9.7
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,Email Marketing,35-44,Female,Mobile,United States,New Customer,88490,2757,0.0312,329.25,0.12,55,0.0199,5.99,3984.53,12.1
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,Google Display,18-24,Female,Mobile,United Kingdom,New Customer,65562,507,0.0077,392.64,0.77,2,0.0039,196.32,96.58,0.25
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,Google Display,25-34,Male,Mobile,United States,Returning Customer,48258,373,0.0077,289.01,0.77,2,0.0054,144.5,114.21,0.4
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,18-24,Female,Tablet,United Kingdom,Returning Customer,24951,299,0.012,341.66,1.14,4,0.0134,85.42,200.39,0.59
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,25-34,Female,Mobile,United States,Returning Customer,6799,81,0.0119,93.1,1.15,1,0.0123,93.1,60.34,0.65
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,45-54,Female,Mobile,United States,New Customer,33078,396,0.012,452.94,1.14,6,0.0152,75.49,287.71,0.64
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,25-34,Female,Mobile,United States,New Customer,102073,666,0.0065,415.52,0.62,12,0.018,34.63,707.11,1.7
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,18-24,Female,Mobile,Canada,New Customer,57834,377,0.0065,235.43,0.62,7,0.0186,33.63,393.89,1.67
2024-11-21,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,18-24,Female,Mobile,Canada,Returning Customer,33879,221,0.0065,137.91,0.62,4,0.0181,34.48,227.24,1.65
2024-11-21,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,18-24,Male,Desktop,United States,Returning Customer,109741,1962,0.0179,146.2,0.07,55,0.028,2.66,3561.69,24.36
2024-11-21,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,55-64,Male,Desktop,United Kingdom,Returning Customer,172112,3078,0.0179,229.29,0.07,87,0.0283,2.64,7340.62,32.01
2024-11-21,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,25-34,Female,Desktop,United States,Returning Customer,10147,154,0.0152,201.65,1.31,4,0.026,50.41,221.23,1.1
2024-11-21,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,25-34,Female,Desktop,Germany,Returning Customer,3837,58,0.0151,76.26,1.31,1,0.0172,76.26,173.44,2.27
2024-11-21,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,18-24,Female,Mobile,United States,New Customer,25473,126,0.0049,86.67,0.69,1,0.0079,86.67,117.75,1.36
2024-11-21,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,45-54,Female,Desktop,United States,Returning Customer,43985,218,0.005,149.67,0.69,2,0.0092,74.83,231.59,1.55
2024-11-21,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,18-24,Male,Mobile,United States,New Customer,34535,171,0.005,117.51,0.69,1,0.0058,117.51,78.62,0.67
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,35-44,Female,Desktop,United Kingdom,Returning Customer,15308,457,0.0299,91.09,0.2,20,0.0438,4.55,1756.45,19.28
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,25-34,Male,Mobile,Australia,New Customer,37918,1133,0.0299,225.64,0.2,49,0.0432,4.6,4898.4,21.71
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,35-44,Female,Mobile,United States,New Customer,20404,610,0.0299,121.42,0.2,26,0.0426,4.67,2678.94,22.06
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,25-34,Female,Mobile,United States,Returning Customer,6540,81,0.0124,122.85,1.52,2,0.0247,61.42,138.33,1.13
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,45-54,Male,Desktop,United States,Returning Customer,16874,209,0.0124,316.99,1.52,5,0.0239,63.4,333.29,1.05
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,45-54,Female,Mobile,United States,Returning Customer,13165,163,0.0124,247.31,1.52,4,0.0245,61.83,319.31,1.29
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,45-54,Unknown/Other,Mobile,United Kingdom,Returning Customer,5759,128,0.0222,223.46,1.75,5,0.0391,44.69,534.81,2.39
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,35-44,Female,Mobile,United States,New Customer,19833,440,0.0222,769.51,1.75,17,0.0386,45.27,1026.12,1.33
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,35-44,Female,Mobile,United States,New Customer,17557,189,0.0108,104.17,0.55,5,0.0265,20.83,382.66,3.67
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,35-44,Female,Mobile,France,Returning Customer,23504,253,0.0108,139.46,0.55,7,0.0277,19.92,682.98,4.9
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,45-54,Female,Mobile,United States,New Customer,12283,132,0.0107,72.88,0.55,3,0.0227,24.29,394.09,5.41
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,TikTok Ads,25-34,Male,Tablet,Australia,New Customer,170431,1702,0.01,875.53,0.51,24,0.0141,36.48,1368.11,1.56
2024-11-22,CMP-016,Black Friday / Cyber Monday,Conversion,TikTok Ads,18-24,Male,Mobile,United States,New Customer,105588,1054,0.01,542.42,0.51,15,0.0142,36.16,1450.07,2.67
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,Email Marketing,25-34,Female,Desktop,United States,New Customer,68194,1282,0.0188,236.12,0.18,57,0.0445,4.14,4471.0,18.94
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,Email Marketing,25-34,Female,Tablet,United States,Returning Customer,41516,781,0.0188,143.75,0.18,35,0.0448,4.11,1832.76,12.75
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,Google Display,25-34,Male,Mobile,United States,New Customer,101715,180,0.0018,137.27,0.76,1,0.0056,137.27,27.95,0.2
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,Google Display,25-34,Male,Mobile,Canada,Returning Customer,78311,138,0.0018,105.69,0.77,0,0.0,0.0,41.36,0.39
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,35-44,Female,Mobile,Australia,New Customer,2343,40,0.0171,54.15,1.35,1,0.025,54.15,39.97,0.74
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,45-54,Male,Mobile,United Kingdom,Returning Customer,1817,31,0.0171,42.0,1.35,1,0.0323,42.0,32.23,0.77
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,Instagram Ads,25-34,Male,Tablet,United States,New Customer,6225,106,0.017,143.88,1.36,2,0.0189,71.94,113.22,0.79
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,45-54,Male,Desktop,Germany,New Customer,181800,928,0.0051,850.01,0.92,11,0.0119,77.27,520.18,0.61
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,35-44,Female,Mobile,Canada,Returning Customer,140993,720,0.0051,659.21,0.92,9,0.0125,73.25,590.56,0.9
2024-11-22,CMP-017,Holiday Gift Guide,Consideration,YouTube Ads,35-44,Female,Mobile,France,Returning Customer,87376,446,0.0051,408.53,0.92,5,0.0112,81.71,255.04,0.62
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,25-34,Female,Mobile,France,New Customer,9115,241,0.0264,38.47,0.16,12,0.0498,3.21,1063.94,27.66
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,55-64,Female,Desktop,United States,Returning Customer,19071,504,0.0264,80.5,0.16,25,0.0496,3.22,2822.96,35.07
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Email Marketing,45-54,Female,Desktop,United States,Returning Customer,20256,535,0.0264,85.5,0.16,26,0.0486,3.29,2256.39,26.39
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,18-24,Female,Mobile,United States,Returning Customer,16556,198,0.012,281.89,1.42,3,0.0152,93.96,280.16,0.99
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,35-44,Female,Mobile,United States,Returning Customer,9057,108,0.0119,154.22,1.43,1,0.0093,154.22,172.79,1.12
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Facebook Ads,25-34,Male,Desktop,Germany,Returning Customer,13411,161,0.012,228.34,1.42,2,0.0124,114.17,215.17,0.94
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,35-44,Male,Mobile,United States,Returning Customer,30037,61,0.002,54.82,0.9,1,0.0164,54.82,38.84,0.71
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,65+,Male,Mobile,United States,New Customer,16035,33,0.0021,29.27,0.89,0,0.0,0.0,25.95,0.89
2024-11-22,CMP-020,Retargeting - Cart Abandoners,Retention,Google Display,55-64,Male,Mobile,United Kingdom,Returning Customer,18403,37,0.002,33.59,0.91,0,0.0,0.0,19.82,0.59
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,35-44,Male,Tablet,United States,Returning Customer,110984,3043,0.0274,516.52,0.17,129,0.0424,4.0,10041.34,19.44
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,Email Marketing,45-54,Female,Mobile,United States,New Customer,57425,1574,0.0274,267.25,0.17,67,0.0426,3.99,6313.2,23.62
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,45-54,Male,Mobile,Canada,Returning Customer,8725,185,0.0212,231.3,1.25,4,0.0216,57.82,472.72,2.04
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,Facebook Ads,65+,Male,Desktop,United States,Returning Customer,14591,309,0.0212,386.81,1.25,7,0.0227,55.26,865.07,2.24
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,18-24,Male,Desktop,France,New Customer,21747,676,0.0311,1072.62,1.59,27,0.0399,39.73,2960.55,2.76
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,Google Search,25-34,Male,Desktop,United States,New Customer,12682,394,0.0311,625.49,1.59,16,0.0406,39.09,1625.69,2.6
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,35-44,Male,Mobile,United States,New Customer,83880,651,0.0078,761.72,1.17,18,0.0276,42.32,1791.95,2.35
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,Instagram Ads,35-44,Female,Mobile,United States,New Customer,56259,437,0.0078,510.89,1.17,12,0.0275,42.57,1479.97,2.9
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,TikTok Ads,35-44,Female,Mobile,United States,New Customer,71473,598,0.0084,443.49,0.74,10,0.0167,44.35,890.09,2.01
2024-11-23,CMP-016,Black Friday / Cyber Monday,Conversion,TikTok Ads,35-44,Female,Mobile,United Kingdom,Returning Customer,38035,318,0.0084,236.01,0.74,5,0.0157,47.2,414.81,1.76
